id,predicted_price
3971700937,264417.62
422049203,209045.48
3076500830,321364.6
1423400260,331152.03
9161100795,522569.97
3126049052,512716.03
5100401468,436745.78
514500235,464149.7
1423200170,210842.28
1402100070,487252.22
624110020,711582.94
2407000145,222021.11
1890000225,788443.8
1320069271,344670.62
5490700085,363625.5
263000155,498697.28
3726800201,480525.9
5153200358,305265.6
2725079018,802583.5
7165700200,255754.06
9429000170,604859.25
8718500075,382711.78
1760650950,347414.22
1068000559,1183024.5
4113800500,646998.1
4077800507,551808.0
2725069150,721261.1
4008400035,695910.1
7016310270,427749.22
1432701230,231072.31
3278606050,412005.22
2473350710,420324.22
2185000685,185437.67
7792000025,445413.0
6868200029,471630.9
624069003,760067.0
7431500280,822503.3
3296000040,571264.7
1118001215,1752629.2
6453900040,791781.7
333100209,791947.7
34001765,627171.7
8946700100,390312.94
5561401210,601959.25
6671900095,364629.72
3275850020,693662.25
3876300600,404622.53
1450900020,260528.78
8562780280,295042.5
7663700973,331014.75
2126049032,380701.84
1823059159,215513.56
3438503426,305952.12
9297301495,554891.94
7140700850,376740.47
7942601805,665685.25
2555900030,385395.78
2887970040,312431.3
7419700010,689141.3
2239000011,365881.53
9283800050,357751.3
9407001340,279937.78
217500140,590309.0
7212660520,252975.14
3298201170,388002.22
3057000400,305534.2
6865200444,511932.38
6071600340,495108.03
6821600005,718700.94
1235100371,813880.6
7796450340,374290.66
3603000410,195068.97
9297300255,567004.0
9126100850,583169.7
2770601462,535363.0
2599001500,225531.95
1102000095,827887.3
1853080640,967997.6
9551201585,989529.75
3438500796,332896.3
7518504291,535346.9
9269200340,450139.1
715010130,1646842.1
1982201485,615510.8
9526500080,392682.3
9277200180,461178.1
6669150280,287799.3
8917100153,593144.1
3760500516,1031140.6
2725069050,1056709.5
3332000091,311684.94
8562770080,586469.5
8151601190,266196.56
8563040160,587410.44
240000269,863578.94
4307350200,303037.66
1311910300,257643.17
3574900030,519411.97
7853230570,400242.94
320069049,418608.7
9839301060,656428.9
7011201333,679271.2
2781320100,281312.84
3421069120,478244.34
7852030320,417359.94
5316101075,2314105.5
5309100750,503288.16
629000730,707943.1
511700170,310449.16
1562100030,560700.06
2489200230,625097.75
524069116,513608.47
5315100737,958494.9
1868900675,799599.3
1608000120,345171.78
705700240,307386.62
7575600610,273142.9
1778500015,740498.1
5423500240,205467.95
6713700025,336265.53
2734100734,338728.78
301402280,228608.45
2113700205,247878.53
4114601570,2894627.2
3332000615,313727.03
3630050180,378817.2
6852700520,548490.1
6870310010,608997.94
6163900981,328455.44
393000142,410856.03
1771100130,411299.12
1442860160,419281.75
9191200435,578771.3
6788200800,924669.6
1115300070,685451.2
3176600105,704817.8
2770604665,586706.7
5469500580,474728.62
5680000545,557238.9
3424089119,570567.44
1328300180,360251.6
1773100922,376519.1
4123830480,315104.7
9808610190,1201744.9
4250200140,274327.56
4217402115,2992498.5
3831250350,420351.9
2397101055,777716.94
6817850110,1038739.75
7526800200,616793.8
7853370100,666352.25
2523089025,930849.25
9476200680,288218.47
5714200140,441290.0
3575304895,571956.44
263000018,427399.66
8080400177,541050.3
6450304130,334507.25
514500090,583231.5
9477000300,445437.6
853600310,1652043.2
1951600240,211943.19
1099900120,306020.22
5323100120,511914.8
1223089016,442608.8
522059172,284974.88
1930300190,704190.94
9542840410,299102.2
8665050530,488714.12
5592900205,419770.0
5450300010,628565.4
2459960030,336883.53
3331500455,527208.0
3432500705,392398.22
3702900165,333040.8
5249803550,531498.2
626049058,419678.06
1788900380,205522.16
8075400360,228686.62
9113200250,739723.44
2738640040,715771.4
7821200307,526256.25
3530440140,258340.05
3582700130,444509.7
9276200569,745132.6
7197800020,621254.0
686200490,571879.3
3501600100,394328.62
6383000690,572182.1
7604400150,391890.88
5249801411,811639.4
2607720420,448108.44
9561100010,399744.88
1796370590,254017.22
4077800593,385466.22
854000165,236555.8
5536100010,807405.94
4188000670,859734.9
31000165,1345701.6
662350050,910416.56
4137000280,285745.47
6169901130,1104983.5
1953400510,265669.5
7518506716,984729.3
1552520010,383411.4
7955080270,314363.97
9212900100,574136.56
3438500798,325525.66
7899800890,232084.06
4319200605,476967.6
1329300480,375414.44
8935100100,828223.5
5016001260,475690.34
4337600280,311404.28
1446401220,214948.84
7135521530,607213.7
6888900115,256416.33
2413301070,300717.06
345700040,285016.5
5566100145,442516.72
7634800070,330622.28
9346910500,683190.06
3529300060,309717.38
8128600060,1274918.9
8572900275,210891.03
4139420590,1747703.1
9274200322,642441.9
1472700200,575328.6
8820903380,541921.3
8563010130,854500.2
8965450110,858732.1
9274204230,497543.88
8165501700,417416.44
2193340260,530728.06
1860600290,849000.75
1222000055,204396.44
2492200280,485051.8
2488200455,380713.44
809001520,1102449.2
1796361140,251614.55
6398000011,692195.6
6813600365,559118.9
7504100920,867115.25
8835770330,795925.06
524059322,889126.06
4307330280,389173.06
1245002952,1031736.0
2021069059,254516.88
5700000595,643167.4
3629970930,756031.8
3336002215,280386.28
5100401060,670118.4
3278600750,316887.28
1126069045,1243461.8
7568700175,333456.34
452001475,522556.22
9283800230,466271.34
1737300130,541640.5
6189600040,505813.53
3679400025,504992.47
1096100010,314842.12
9513900050,246867.56
5452800645,778120.2
273800100,239750.17
7228500037,517094.8
808300090,456075.3
2493200215,570988.75
5035300255,687407.2
3380900160,403533.25
3630000130,406431.12
7300400670,274681.94
6798100070,357108.0
8078400010,547222.1
5566100060,503568.2
2768200212,522269.16
4035900060,574425.06
9460000110,340233.3
7199320190,556549.75
2225039081,495662.4
9512200050,608243.6
2634500085,319451.06
3654800200,271069.66
2724079090,1318876.9
2597520720,768665.3
3034200426,418060.5
984000130,324469.7
7852020670,442671.88
7923500060,708921.8
2310030510,338249.7
2205500540,499264.25
2493200015,409077.12
7853361420,573069.1
5652600605,555476.6
5285200020,326667.12
9406530150,385030.66
5706300020,483406.97
3278602490,414816.75
7197000100,546409.3
4447300008,562259.5
7899800045,243059.75
9250900095,349022.75
9268851740,597603.6
8682261440,507802.62
7284900385,919155.7
8079040300,410105.47
2225300585,410795.72
3223039013,483615.2
2013801350,236453.6
4055701110,848406.8
3578401770,430631.72
4046500720,557402.1
6145601745,359404.62
5207200195,680468.56
1972201856,601193.75
7212680080,232609.34
7277100510,616823.8
522079022,688353.7
5605000440,844208.3
6632300230,372185.12
8815400165,623942.9
6708200320,509336.66
2426059076,565374.8
3260200200,549715.1
2770601741,481388.0
4338800500,248820.17
9201000320,747752.44
7655900038,324498.0
3625059140,617184.94
4222310010,233682.14
2114700115,354282.8
3291800710,330777.38
9406590010,401783.0
3025059124,2689011.5
7972601250,349737.0
930000470,993885.6
6690500060,544397.8
16000015,198896.39
5693501102,587581.9
8079040490,446425.78
7225000155,355640.2
8819900170,748588.25
7972601270,335064.75
1224069074,804643.9
5126900321,349790.62
3438501860,293809.06
2822069080,436950.5
1656600310,584115.5
3856900507,1320762.6
1626069139,520098.16
2524049257,1299889.0
3904960150,612283.3
7214820610,448950.28
7977201845,596162.2
2428100080,864115.25
2202500135,397428.47
1523550220,704848.7
2313900610,434995.2
4123840050,363858.28
2125059124,1177374.2
1225039067,505937.7
6431500283,505712.84
2473380010,303432.1
5694501195,450875.34
2881700046,376187.34
6837820330,345518.66
2337300370,211140.78
3876540630,246947.75
626059317,359470.56
3374500520,384125.75
7228501903,411592.9
4019300051,538353.75
4232902615,630998.2
3546000090,261347.62
8127700215,749126.94
3438501100,414161.03
1769600066,766636.1
8146100610,650414.2
3052700695,583042.25
7954310210,624236.8
3761700053,2074099.2
1320069179,374211.88
1331900410,794736.25
7303100210,309788.16
2464400285,522713.28
6163901150,419312.38
8955800045,360346.38
2314300200,423345.38
9528104360,392032.94
4177100005,639572.8
8856960260,305243.25
1828001220,629414.2
3066400710,737104.8
624110610,889564.7
4040800260,421710.88
5019500215,563078.7
2481630180,1445641.9
7203170190,715446.56
510001280,945070.6
9430110120,786488.3
1565950030,317821.78
9828202255,783755.94
3878900270,477956.66
8091600080,226583.92
1112000035,305815.38
2228900270,324110.47
6648701740,288798.25
1245003740,634118.4
2174503441,502777.53
7708250010,320707.1
6072300110,589973.75
2329800140,265090.7
1494300040,527251.5
3832050130,283219.47
7203100730,915036.8
7199330170,468756.94
7785000220,677089.0
1250201175,436907.44
4054500180,1128877.0
7905200061,432151.38
3751604895,204614.97
5220300140,311515.53
3323059027,369276.47
8651611980,878896.2
8673400190,550140.9
1668500100,891770.4
1023059365,635664.44
3308030060,391045.66
4232400860,936736.0
2144800615,290291.53
1568100920,1852459.2
9406510040,531808.7
2923049421,329148.97
1051000040,1481637.9
2077700042,653627.7
9423800030,285707.62
9818700455,614529.06
7133300675,380264.5
4113800550,648200.4
5553300375,1799402.0
2025701530,264131.34
7942601155,440142.78
7524300020,286531.34
2520069100,277248.56
5412300410,227987.34
7504110760,773166.3
2594200350,448996.28
2722059013,304736.47
8078430480,579338.44
1423069162,509148.84
8856001090,166630.06
7000100631,907701.06
4222200280,228806.78
7971300050,644205.94
2009001600,293965.88
6619910140,669373.9
2877100985,519356.78
1196000007,400238.94
1330850130,761484.1
6664900410,281802.66
1231001110,284672.28
9235900030,272635.88
9407101840,308800.9
9523103001,431796.94
2149800278,469234.03
7234601198,674209.75
9476700035,431254.28
9297301065,677747.9
518500700,782720.4
7843500090,318050.88
6056110780,331236.1
2345700260,345018.06
3509600070,243603.53
1431700280,343945.66
1623049174,300358.5
3024089049,388322.34
7853340450,376293.44
7732410360,774164.06
1446800995,314198.97
2946000285,270022.1
425079100,522122.28
3876313040,443943.1
1762600260,990681.06
1925069121,1129043.8
7443000480,1041104.0
7820000015,367165.84
4027701253,509849.5
2826049165,369536.97
5426300060,835998.56
1278000210,201471.89
923000270,355150.44
7657600005,263751.38
3024079057,407075.66
3276180020,324122.6
7304300760,293624.4
3908100020,541177.6
8835400805,730710.44
4051150070,202467.8
3904930530,453529.12
6163900971,415628.9
7942600310,454586.47
4365700330,309518.72
423059207,294359.47
3992700265,348869.34
7177300090,454899.9
2540820010,623465.8
5700002510,1010983.5
5201000030,582524.6
7631800015,2643840.2
2922702965,695589.1
1525059198,998267.06
1245003160,745785.7
3810000455,305979.3
7855600080,673127.56
5701500030,1094347.0
7504020400,643705.1
1402600570,316280.72
7575610760,308419.1
8731990370,409671.06
5021900090,836376.44
290000075,537669.7
2841500010,524351.1
3955900830,438657.4
7852110140,520595.97
1311400350,248244.53
7773800015,615884.44
4123400320,549887.9
2725069157,876603.9
666000143,781829.56
5101408678,516350.88
6371000026,393547.3
2024059084,711034.25
7283900036,345365.12
8881900230,737526.2
3959400135,398994.66
7696610270,230210.77
1689400150,882120.5
5103900015,405732.3
1441000350,488520.34
5101408735,360142.47
3126059027,2186627.0
2320069014,637674.9
9541600015,667458.44
8682320420,711639.8
1562200090,617794.5
3395070980,581466.5
7349600230,249523.44
522049122,306915.72
869700060,300498.3
811000055,1236421.6
1221059176,462355.56
1523059103,501586.53
2025760210,979375.7
9218400088,350119.78
8682292020,451486.56
2623089135,462617.1
3758900259,1401884.8
524069049,565567.2
3121500150,887645.3
5581400080,845019.06
8087800020,470363.75
4070700290,736253.56
3296000170,622919.75
9238500040,561088.4
2744600040,359683.7
6813600380,606533.56
6140100150,513394.5
2201500555,451998.25
2600110250,675912.5
4337000275,194395.88
1186000150,587422.94
1972201963,520712.38
1105000745,381789.16
2887700560,632396.9
4039700080,744970.25
522049104,297967.47
7520000695,211826.34
7714000310,400213.03
4319200060,702670.8
8624700015,677687.94
5104520610,308506.97
2354300845,341988.53
3824100291,463292.06
6151800612,277034.47
5454200080,1001504.06
6413600290,365708.38
2131200065,328512.78
1459920010,288744.78
50300090,420314.84
2326300090,646971.25
7714000070,392153.94
3630180500,1013582.3
1727850340,1073302.6
8691430330,1020055.7
2310030390,297876.25
5561400610,560687.1
7010701016,487852.66
7883605915,258601.81
1282300995,348917.0
4040700310,499315.03
3353400435,242974.81
2143701015,527250.2
255450020,383694.8
1020069017,441922.75
4038200120,513075.38
9284801100,281995.6
1965200075,648794.2
847100047,539979.75
4038700720,528739.6
6815100085,880321.6
2508000020,363131.56
255520180,648664.6
6822100750,560233.0
869700050,345945.2
1775801405,556972.5
6600400090,226244.12
7202330270,477628.72
1683400165,874976.8
2625069070,1074584.6
7625702440,427982.06
3388000640,239727.48
1899400365,318798.3
6899990200,974179.3
5569700020,921023.4
986000045,295459.8
3293700221,299838.44
3764800250,367213.88
2291400566,369871.78
4219401236,1614367.6
4239400840,179346.69
7211400990,259100.47
7696500280,180526.17
7215721070,539576.44
3204850140,386364.3
4322200220,754342.0
2566300100,1290134.6
1944900090,459885.22
6648500390,290262.22
7385300020,728723.4
1704900135,344804.66
2877100655,800611.1
2726079098,629128.7
7625703800,461096.25
318300040,521851.9
7922800190,549729.44
2023049361,247431.03
8946400210,477940.28
6071600450,539971.4
4343800100,383328.38
1443300140,444040.78
1024039001,904328.94
2767704860,602948.1
7234600851,696558.8
644200065,901578.2
7784400035,684312.1
3826000560,233285.53
9272202260,503873.03
263000253,480954.34
3621059043,692567.56
240000130,592903.44
1352300120,239247.1
7849200861,296195.5
2487700130,513541.2
1796100140,333567.7
7234601221,596559.5
8651710190,441448.3
2916200091,634954.4
1232000915,519902.47
1545801970,266659.72
3211200420,361609.38
7686204675,212480.78
3141600210,228505.11
3959401284,544761.0
2113700825,241768.42
3876000710,424151.12
522069022,527798.9
3214200070,403731.38
1221039156,313390.72
259600790,477425.62
785000040,488241.88
8138870470,504670.88
2596300035,345288.7
540100057,1475847.8
3073500045,559131.5
5363200266,423839.22
8682261650,501180.7
3224510080,870807.5
3211270160,488759.1
9269200520,264620.8
293810190,484898.0
4197400043,313824.1
3026079031,328795.84
5332200405,987934.75
2473411210,297349.16
9268200315,536868.75
8123500050,595579.06
3221069091,500664.0
2485000165,617166.75
4058800215,629594.75
1926059039,855270.1
2533300680,895794.0
3343903640,368472.2
5700003705,1653661.5
2023049372,474784.1
4058800830,590936.25
3333002302,454410.12
2944500340,304585.34
1982200790,557848.0
8929000270,500833.88
8122101440,310004.0
7525530470,752241.2
9332800020,674879.94
3878900525,261680.05
5420300210,254677.78
9232900165,341824.25
6414100026,423094.84
3013300660,825958.1
7954300120,564594.2
1081200360,324241.94
2877102345,509207.44
2202500255,457719.56
7984400050,214543.75
9558020380,473186.5
7812801850,200631.47
8944460020,386001.78
2306400040,604738.56
8649400410,358537.53
7889602020,257870.84
2041000025,509882.16
871001484,538560.5
2767602141,499201.44
3630180470,801076.75
2769602140,447699.88
2473250280,312110.7
5422560660,551643.44
3756600240,394844.6
8651600160,755954.2
7202300540,880978.4
8961950250,496778.34
3303000130,466257.72
798000062,279117.16
1695900150,850513.4
1604730150,555197.7
4136930310,381236.12
8835401250,1601808.8
8665900328,432417.75
9262800255,314471.7
1853080570,821432.06
5556300114,847477.5
9517200290,453535.97
4037200295,489091.8
7417100123,432088.34
2620069077,242163.16
7922720040,658399.1
558100090,533099.44
257000037,323037.4
3319500385,495799.28
9297301520,353586.7
3580900090,384415.97
1321039076,185819.84
7227801581,290632.3
9407001620,299219.06
2130400150,314380.62
2312400200,246320.92
4046700210,392484.22
1193000480,918481.75
1492800296,544984.3
3013300017,434334.03
3630240140,588281.9
1049010390,365416.56
9320900420,175665.5
4315700060,391454.78
2591010290,338156.16
323089085,633358.7
6600400270,207837.5
2919701105,475170.72
7202360670,956853.6
8927600100,778766.06
3211700045,636537.7
4027701326,465245.53
1601600195,281079.9
7853280350,852694.8
3629970130,703440.94
7203120020,839872.4
9542900190,386931.06
8035350120,533373.7
1238501184,1035066.0
251200240,473376.88
8945300200,224619.7
2162000160,1131685.4
5466310060,189046.2
1239400064,876560.6
5205000020,323391.66
1720800305,746905.44
7280300375,599826.2
2095800400,459484.5
7852010950,536954.0
1428001160,603085.2
9528104910,679516.94
8644210470,915889.3
7923300310,512290.12
254000100,626304.75
1931300688,528915.94
7007700030,419850.4
422049178,246882.9
422069067,433667.12
2923049393,409680.22
930000305,434043.44
2461900448,532112.2
2610100020,291320.56
2895550050,280732.16
7701700040,274416.8
2460900020,497445.2
9827700105,624032.8
1005000240,305995.22
7200001254,532476.75
866400040,519062.7
305000170,670602.56
2260800110,864684.4
3442000127,731111.94
5253300437,489236.8
7576700150,1022437.2
5469501410,478031.3
5104531120,972539.5
723049434,310108.16
622069006,1458499.1
2517101200,314764.03
8159620160,235646.38
5561300640,432025.03
3317010130,244872.61
4364200250,355441.16
8732300060,726276.44
5603700025,782118.4
3585900190,1117881.1
3996900575,251209.03
8731801260,232935.67
3810000860,405298.56
5700003585,2192980.0
6332000050,460105.22
9286100250,419244.03
9471201110,971152.56
9290800050,648289.9
7300200400,682468.5
526069024,908423.7
1454600156,1008748.6
3904980360,494011.66
2626119062,320215.62
8651730290,448640.66
7611200195,718402.5
1919800260,629631.44
6632900354,276666.94
3972900195,314152.47
5151600170,332073.34
7016000440,478227.0
871000435,763353.1
9578060540,518900.12
2332700060,890974.94
766000240,272192.66
4363700200,270589.0
7100000250,371359.84
2781250560,256850.17
2781250100,346509.6
5419800220,266447.16
7147600245,250421.69
2926069083,921069.06
6189200125,790595.8
9542830160,301974.56
5152200020,298138.7
9412900045,463742.78
6600410480,188553.6
6979970080,577208.1
5636010280,268736.56
1732801300,850980.4
5561401530,537931.2
9578500510,366680.1
7304300906,297625.66
1223089077,590129.7
721049207,285350.03
8691330310,883715.7
1523069204,458668.9
3188100105,599579.5
6608500290,413587.94
2891400410,389456.22
7663700551,362454.22
5413200140,234365.94
425069139,671305.4
6713700155,381135.47
2767603505,487264.9
7789000080,267050.84
9211500620,260012.17
3750604417,215551.73
7922800320,554621.3
1471620240,383850.16
2222059052,365014.56
9551200270,1081421.0
2767603160,581369.2
9406710060,369925.06
8929000250,346361.25
5538300120,397665.97
2223069120,487997.44
1652500060,1779156.9
8564500240,433021.2
3629700120,619653.8
3943600070,423994.9
4171200025,289044.94
2425049063,3110254.2
9828701650,429388.7
3581000340,373195.38
8100900015,414594.1
2125059161,1135842.4
304000380,211973.73
8146200070,1473176.6
686530170,565678.1
2917200645,498957.44
9547200530,863629.8
2122059199,350588.53
1150000740,727915.4
5706200060,294216.22
9265410010,239433.94
4083800555,511691.8
6152900332,360144.53
2520900301,228762.44
9828200790,541210.3
1657530180,268783.2
7471900045,299735.38
9828200460,454114.28
1775900140,471338.38
6139800430,431830.53
7214400005,501984.84
5332200026,538162.8
9510970300,799015.56
2540830020,423422.8
3392100140,204799.92
1326069191,361143.16
2125059112,1211693.1
859000022,323583.97
8854100350,675625.8
121059007,236189.2
7977201707,535785.1
3859900060,2620298.8
8815400735,727060.8
705700530,341299.4
6600780130,372406.78
6378500105,431565.94
8143000310,461601.2
2877102330,679284.56
3526039074,604444.75
2115510300,290375.25
3024059014,2204148.8
2141330360,586159.94
546000400,498979.12
2071500011,431579.9
7972000240,225789.73
7016200460,439796.5
6204200180,433226.34
1552100135,1259920.9
88000173,477232.03
2581900235,789791.3
9211500560,236116.88
621069218,431057.8
1321970240,303380.25
798000630,334813.44
421000285,303666.9
2824600180,919344.9
3832051140,305149.88
1237500105,710673.3
8802400906,281418.03
3166900270,440812.3
3682000060,404287.7
5469700020,270595.2
1245001820,637329.75
9547205660,561954.8
7974700122,737669.75
7550801225,546986.75
1099950050,748708.06
1402900460,306012.1
7636800041,1461765.0
2115720270,278653.25
8651441750,201583.64
3904100035,264253.66
8815400020,599183.4
3303860590,499151.97
5427110040,1024324.5
1782000160,354608.4
6204420290,504117.16
3995700245,280401.84
7955040130,472268.88
1442880650,534585.9
8833510230,1062925.8
7283900551,503859.7
4396000180,287051.4
7504021310,709652.56
322059264,331053.47
3654800040,278278.78
2767704777,510722.9
3278602190,355789.56
3236500220,498661.72
3410600100,319293.3
629410180,763257.06
3352402250,150083.98
4363700304,325479.22
7237550130,1185518.9
9808590210,1379947.6
8074200175,266352.8
3463400330,419709.84
6306400140,854343.8
8564950250,559751.9
5381000070,213560.36
9826700697,545371.2
8132700190,478491.22
7943000020,201084.7
9547204675,574945.9
4112100101,482813.72
727500030,727899.3
114101426,360726.75
9274202005,756585.2
1193000380,883246.3
3039000020,485713.56
7852170130,712308.6
2624079010,579981.56
4137010540,296236.2
7576200012,950619.3
1138020020,353100.1
3969300030,203595.55
898000200,255735.47
5153100030,289316.8
5104532030,548340.25
4406000050,234220.06
9274203390,601205.1
8682290360,460763.16
6928600330,237699.36
4139680070,894965.2
6844702690,465004.28
2154970020,2071545.2
4385701285,1112913.0
2426059071,623401.94
2867300160,662523.9
9512500720,517658.56
1773101020,300205.2
8687800100,325044.94
3627800050,1573151.9
1604600227,276936.1
3300701170,451873.12
9250900111,502866.6
7015200790,623952.7
1311100490,217541.1
2469000010,940472.4
1982201596,561937.6
1862700290,369268.84
2586800270,292444.84
9528102772,483317.44
5490210200,463675.2
6669080020,403436.38
179003055,248085.16
1860600535,953275.9
1592000130,623298.4
3905040170,556626.8
9320500080,257714.3
9276200850,494055.4
224069114,653925.0
2260000340,577693.06
5096300130,405540.6
3432500215,366259.03
2600000050,682714.0
8856003839,281764.9
2492200435,381122.16
7855900110,1113538.6
6806100250,317105.5
2770603523,529197.6
1370800515,2031882.6
2726049150,486906.94
1226059161,547387.06
1068000375,3702310.5
9528104109,445215.88
5126310060,510793.97
1951820070,579384.56
1545805980,398007.9
9464700340,965467.56
4319200675,1002650.5
7518500885,553768.9
7852020620,485261.16
869700370,336619.1
8643000190,279662.28
8902000267,637092.0
7972602435,262119.33
2050100210,1034778.94
6705120540,491306.25
2767601390,664593.1
4141000490,1188981.5
9345400350,751227.2
3222079162,339623.3
7789000120,252640.1
6646200770,753486.56
6666800180,811232.94
1725800280,479471.84
6117500460,1194331.9
5470100220,233460.11
5457300478,546242.1
7550800195,546825.5
7787050180,552455.4
6204430250,524925.56
7640400250,518919.53
624110920,834641.7
3629920140,371010.28
7173700518,706719.7
3210200395,223124.72
2473480560,392827.66
2623089141,540648.5
1423800080,221198.84
2076400050,320691.5
3832060120,314704.78
7702600930,465950.06
5101404555,438197.34
3723800415,398540.3
3356403400,246945.34
9214400125,520804.1
1797500530,571592.75
9551201660,1077582.5
3878900815,347226.66
1760650280,342971.3
5466410030,254025.56
6388930620,613891.7
2331300395,829852.0
9412700160,292241.72
871001611,618295.4
3142600120,598985.94
3995700220,346127.7
2310000280,278471.03
8039900400,391050.25
7504021510,709777.9
1959700445,1686021.5
1556200155,626185.3
3629960590,433222.9
259000240,478889.44
662440020,409200.44
3123049142,605967.06
321100260,810080.56
6840701095,598453.0
3738900165,418975.8
4427100130,409814.38
9238500100,470826.53
6145601810,374795.6
2570300090,411819.28
4017600010,499756.03
1005000220,400370.03
1257202120,529701.6
9527000490,505590.7
8691400080,727771.56
1726069084,482548.28
248000240,204171.03
6113400046,342549.0
2130702350,408586.34
920069052,258966.64
6071300160,540515.2
1623049041,184731.66
9268200285,377063.97
1843100520,372797.88
2887700826,606379.44
9122000385,625216.0
9475700220,363370.84
2804600005,771214.4
2896400300,385356.6
5015000180,786092.7
3630220180,775932.4
8832900780,562526.75
1568100300,554138.94
8718500610,411978.97
4147200140,1190091.9
1973700030,1112869.5
8862000075,212068.81
9320990110,295550.4
1151100035,415667.84
2011000010,213075.28
1651500060,1048955.2
446000190,750133.75
2344300220,955745.5
523049195,231110.47
9191200015,656168.7
7942601410,751895.1
7137800300,215039.83
7853300280,547410.94
6654700240,369260.84
569000050,590292.0
3584000180,225353.5
2026079055,309512.47
8898700880,271464.5
5075400150,630322.06
8731981360,371011.44
4222500020,230246.03
7996720050,580889.6
4077800094,669723.6
6446200365,686017.7
2824089053,519345.66
1311800220,218529.4
3522049063,677554.44
1721801280,216358.6
6131600240,216133.47
7202310040,666049.6
1123059125,552174.06
646910160,247785.75
5630500005,391516.47
3342100785,358687.7
9547205610,592679.44
1773100123,295773.03
3353400092,311738.88
217500015,398463.38
3649100031,431814.3
7896300150,302708.72
623049185,260278.9
1773100430,361226.25
1781500220,796751.0
3395380200,264294.06
2424059170,3171705.5
4389200765,1683194.0
1543000060,527940.0
6154900005,643132.94
2902200240,480486.06
1442880640,542358.2
8562770490,555153.6
2768300655,577275.5
3432501315,293822.62
5035300570,747676.0
3626039028,453777.2
3876540780,242083.11
327000100,1035268.4
7551300065,527344.5
1312920060,257659.17
2215901230,282071.94
6306800010,490635.22
2767700022,520460.78
5589900610,532805.9
4320200020,714435.9
5249804655,638439.2
9238500480,510135.38
3885806565,1104620.9
7905200205,435969.88
5727500102,339048.47
3585220070,443529.06
2078500210,498467.75
1839920050,397598.5
534000080,327542.2
856000255,569008.75
4141010110,1724671.8
9558040820,715836.44
7768700315,1255876.6
2796100640,302609.5
1922059010,212979.47
3448000542,246496.5
3883100220,273800.34
7237301210,248324.39
3893100456,973617.06
9578501110,357253.75
6145601995,463248.9
4024100120,341826.84
8899000050,360860.97
3396820010,583446.3
6749700117,409516.47
1954400060,530499.7
3303970100,750659.25
2540850070,465286.03
3797000745,502195.78
7883603700,265906.62
3438501452,395107.0
3530210260,731674.6
3598600049,208659.31
731500170,380199.12
7129304375,211226.64
263000006,430362.97
7212660560,295510.53
1112700010,426111.53
3420069060,756039.1
2473000470,438630.56
8691390980,743923.75
6184700100,474037.4
4476400275,348971.4
2968801240,274502.22
1529300160,420234.25
7640400070,608802.0
7016100380,501745.97
2172000890,483396.12
4035900015,741878.7
9528104660,949477.2
507100005,380168.16
2783100160,406156.25
3629921140,834317.1
1099750610,249670.97
1330300451,1121101.2
